team,season,Pos_Bucket,Cap_Millions,qb_epa_per_dropback,rb_epa_per_carry,wrte_yards_per_target,ol_sack_rate
CAR,2023,WRTE,21.077657,-0.24065468615241545,-0.07470317890678677,6.0767790262172285,0.09984639016897082
CAR,2024,DEF,66.702962,-0.0845811585236491,0.009130934324550163,6.584942084942085,0.06174957118353345
CAR,2024,OL,61.93802,-0.0845811585236491,0.009130934324550163,6.584942084942085,0.06174957118353345
CAR,2024,QB,14.557042,-0.0845811585236491,0.009130934324550163,6.584942084942085,0.06174957118353345
CAR,2024,RB,14.152215,-0.0845811585236491,0.009130934324550163,6.584942084942085,0.06174957118353345
CAR,2024,WRTE,23.35379,-0.0845811585236491,0.009130934324550163,6.584942084942085,0.06174957118353345
CHI,2014,DEF,45.450963,-0.05367994240603497,-0.03216297068928092,6.636513157894737,0.06307692307692307
CHI,2014,OL,16.590321,-0.05367994240603497,-0.03216297068928092,6.636513157894737,0.06307692307692307
CHI,2014,QB,19.219118,-0.05367994240603497,-0.03216297068928092,6.636513157894737,0.06307692307692307
CHI,2014,RB,9.580845,-0.05367994240603497,-0.03216297068928092,6.636513157894737,0.06307692307692307
CHI,2014,WRTE,19.534073,-0.05367994240603497,-0.03216297068928092,6.636513157894737,0.06307692307692307
CHI,2015,DEF,42.870605,0.009435442002323654,-0.05865115956342799,7.404624277456647,0.06104129263913824
CHI,2015,OL,17.921204,0.009435442002323654,-0.05865115956342799,7.404624277456647,0.06104129263913824
CHI,2015,QB,16.725388,0.009435442002323654,-0.05865115956342799,7.404624277456647,0.06104129263913824
CHI,2015,RB,11.448751,0.009435442002323654,-0.05865115956342799,7.404624277456647,0.06104129263913824
CHI,2015,WRTE,20.341568,0.009435442002323654,-0.05865115956342799,7.404624277456647,0.06104129263913824
CHI,2016,DEF,59.212867,0.012601387568863934,-0.09963726351304918,7.525454545454545,0.04770017035775128
CHI,2016,OL,25.002276,0.012601387568863934,-0.09963726351304918,7.525454545454545,0.04770017035775128
CHI,2016,QB,20.140353,0.012601387568863934,-0.09963726351304918,7.525454545454545,0.04770017035775128
CHI,2016,RB,2.164522,0.012601387568863934,-0.09963726351304918,7.525454545454545,0.04770017035775128
CHI,2016,WRTE,27.60976,0.012601387568863934,-0.09963726351304918,7.525454545454545,0.04770017035775128
CHI,2017,DEF,68.788639,-0.12032616067161642,-0.08436896538944368,6.5918803418803416,0.076171875
CHI,2017,OL,31.87877,-0.12032616067161642,-0.08436896538944368,6.5918803418803416,0.076171875
CHI,2017,QB,21.278625,-0.12032616067161642,-0.08436896538944368,6.5918803418803416,0.076171875
CHI,2017,RB,2.385295,-0.12032616067161642,-0.08436896538944368,6.5918803418803416,0.076171875
CHI,2017,WRTE,25.278529,-0.12032616067161642,-0.08436896538944368,6.5918803418803416,0.076171875
CHI,2018,DEF,77.139546,0.09727485536790605,-0.03624840101017089,7.434523809523809,0.060550458715596334
CHI,2018,OL,25.838059,0.09727485536790605,-0.03624840101017089,7.434523809523809,0.060550458715596334
CHI,2018,QB,10.598281,0.09727485536790605,-0.03624840101017089,7.434523809523809,0.060550458715596334
CHI,2018,RB,2.865819,0.09727485536790605,-0.03624840101017089,7.434523809523809,0.060550458715596334
CHI,2018,WRTE,42.996271,0.09727485536790605,-0.03624840101017089,7.434523809523809,0.060550458715596334
CHI,2019,DEF,89.478834,-0.0484949185728265,-0.1573660315147389,6.312720848056537,0.072
CHI,2019,OL,19.864821,-0.0484949185728265,-0.1573660315147389,6.312720848056537,0.072
CHI,2019,QB,14.055437,-0.0484949185728265,-0.1573660315147389,6.312720848056537,0.072
CHI,2019,RB,1.792775,-0.0484949185728265,-0.1573660315147389,6.312720848056537,0.072
CHI,2019,WRTE,41.053579,-0.0484949185728265,-0.1573660315147389,6.312720848056537,0.072
CHI,2020,DEF,95.980598,-0.010864610105835318,-0.033101118699675004,6.5855704697986575,0.055384615384615386
CHI,2020,OL,29.765996,-0.010864610105835318,-0.033101118699675004,6.5855704697986575,0.055384615384615386
CHI,2020,QB,16.294775,-0.010864610105835318,-0.033101118699675004,6.5855704697986575,0.055384615384615386
CHI,2020,RB,5.188323,-0.010864610105835318,-0.033101118699675004,6.5855704697986575,0.055384615384615386
CHI,2020,WRTE,35.178337,-0.010864610105835318,-0.033101118699675004,6.5855704697986575,0.055384615384615386
CHI,2021,DEF,86.098547,-0.15436732255307728,-0.04225619974286278,6.937022900763359,0.09666666666666666
CHI,2021,OL,18.806298,-0.15436732255307728,-0.04225619974286278,6.937022900763359,0.09666666666666666
CHI,2021,QB,15.162197,-0.15436732255307728,-0.04225619974286278,6.937022900763359,0.09666666666666666
CHI,2021,RB,6.793142,-0.15436732255307728,-0.04225619974286278,6.937022900763359,0.09666666666666666
CHI,2021,WRTE,32.890902,-0.15436732255307728,-0.04225619974286278,6.937022900763359,0.09666666666666666
CHI,2022,DEF,50.166106,-0.19600825281746062,0.0903267760540721,7.236768802228412,0.13333333333333333
CHI,2022,OL,27.473483,-0.19600825281746062,0.0903267760540721,7.236768802228412,0.13333333333333333
CHI,2022,QB,6.917413,-0.19600825281746062,0.0903267760540721,7.236768802228412,0.13333333333333333
CHI,2022,RB,4.900984,-0.19600825281746062,0.0903267760540721,7.236768802228412,0.13333333333333333
CHI,2022,WRTE,16.87173,-0.19600825281746062,0.0903267760540721,7.236768802228412,0.13333333333333333
CHI,2023,DEF,91.860974,-0.11483064031643506,0.03820913131333385,7.171907756813417,0.08880994671403197
CHI,2023,OL,36.921463,-0.11483064031643506,0.03820913131333385,7.171907756813417,0.08880994671403197
CHI,2023,QB,6.584118,-0.11483064031643506,0.03820913131333385,7.171907756813417,0.08880994671403197
CHI,2023,RB,5.775142,-0.11483064031643506,0.03820913131333385,7.171907756813417,0.08880994671403197
CHI,2023,WRTE,40.820838,-0.11483064031643506,0.03820913131333385,7.171907756813417,0.08880994671403197
CHI,2024,DEF,117.074341,-0.0840921312412432,-0.06351178119815153,6.752851711026616,0.10725552050473186
CHI,2024,OL,23.996086,-0.0840921312412432,-0.06351178119815153,6.752851711026616,0.10725552050473186
CHI,2024,QB,8.327616,-0.0840921312412432,-0.06351178119815153,6.752851711026616,0.10725552050473186
CHI,2024,RB,9.736332,-0.0840921312412432,-0.06351178119815153,6.752851711026616,0.10725552050473186
CHI,2024,WRTE,57.826267,-0.0840921312412432,-0.06351178119815153,6.752851711026616,0.10725552050473186
CIN,2014,DEF,68.734084,-0.001994421802772297,-0.020335930998187812,7.202839756592292,0.043726235741444866
CIN,2014,OL,19.718975,-0.001994421802772297,-0.020335930998187812,7.202839756592292,0.043726235741444866
CIN,2014,QB,10.928123,-0.001994421802772297,-0.020335930998187812,7.202839756592292,0.043726235741444866
CIN,2014,RB,3.654864,-0.001994421802772297,-0.020335930998187812,7.202839756592292,0.043726235741444866
CIN,2014,WRTE,19.109978,-0.001994421802772297,-0.020335930998187812,7.202839756592292,0.043726235741444866
CIN,2015,DEF,71.440938,0.2340494386031195,-0.11702572983894144,8.290909090909091,0.0595903165735568
CIN,2015,OL,26.041777,0.2340494386031195,-0.11702572983894144,8.290909090909091,0.0595903165735568
CIN,2015,QB,10.238778,0.2340494386031195,-0.11702572983894144,8.290909090909091,0.0595903165735568
CIN,2015,RB,4.04077,0.2340494386031195,-0.11702572983894144,8.290909090909091,0.0595903165735568
CIN,2015,WRTE,22.688383,0.2340494386031195,-0.11702572983894144,8.290909090909091,0.0595903165735568
CIN,2016,DEF,77.253653,0.10544422316348939,-0.022497891915422615,7.760147601476015,0.06788079470198675
CIN,2016,OL,26.963355,0.10544422316348939,-0.022497891915422615,7.760147601476015,0.06788079470198675
CIN,2016,QB,14.195413,0.10544422316348939,-0.022497891915422615,7.760147601476015,0.06788079470198675
CIN,2016,RB,7.582248,0.10544422316348939,-0.022497891915422615,7.760147601476015,0.06788079470198675
CIN,2016,WRTE,22.861446,0.10544422316348939,-0.022497891915422615,7.760147601476015,0.06788079470198675
CIN,2017,DEF,78.228817,-0.061068679567110845,-0.14958011898858511,6.938524590163935,0.07272727272727272
CIN,2017,OL,17.262341,-0.061068679567110845,-0.14958011898858511,6.938524590163935,0.07272727272727272
CIN,2017,QB,16.798413,-0.061068679567110845,-0.14958011898858511,6.938524590163935,0.07272727272727272
CIN,2017,RB,7.569296,-0.061068679567110845,-0.14958011898858511,6.938524590163935,0.07272727272727272
CIN,2017,WRTE,33.844494,-0.061068679567110845,-0.14958011898858511,6.938524590163935,0.07272727272727272
CIN,2018,DEF,87.43202,0.018680857307522118,-0.05382216900956776,6.746691871455576,0.06390328151986183
CIN,2018,OL,26.761854,0.018680857307522118,-0.05382216900956776,6.746691871455576,0.06390328151986183
CIN,2018,QB,17.198153,0.018680857307522118,-0.05382216900956776,6.746691871455576,0.06390328151986183
CIN,2018,RB,6.168245,0.018680857307522118,-0.05382216900956776,6.746691871455576,0.06390328151986183
CIN,2018,WRTE,31.443207,0.018680857307522118,-0.05382216900956776,6.746691871455576,0.06390328151986183
CIN,2019,DEF,67.210925,-0.10060322009376535,-0.08434674546193538,6.780984719864176,0.07228915662650602
CIN,2019,OL,32.697458,-0.10060322009376535,-0.08434674546193538,6.780984719864176,0.07228915662650602
CIN,2019,QB,17.38908,-0.10060322009376535,-0.08434674546193538,6.780984719864176,0.07228915662650602
CIN,2019,RB,7.75353,-0.10060322009376535,-0.08434674546193538,6.780984719864176,0.07228915662650602
CIN,2019,WRTE,39.622925,-0.10060322009376535,-0.08434674546193538,6.780984719864176,0.07228915662650602
CIN,2020,DEF,80.236472,0.02475400680935416,-0.11382740208070102,6.701413427561837,0.07631160572337042
CIN,2020,OL,27.247745,0.02475400680935416,-0.11382740208070102,6.701413427561837,0.07631160572337042
CIN,2020,QB,7.882344,0.02475400680935416,-0.11382740208070102,6.701413427561837,0.07631160572337042
CIN,2020,RB,10.3059,0.02475400680935416,-0.11382740208070102,6.701413427561837,0.07631160572337042
CIN,2020,WRTE,47.150358,0.02475400680935416,-0.11382740208070102,6.701413427561837,0.07631160572337042
CIN,2021,DEF,95.259858,0.14959241275388277,-0.08283369844635786,8.9,0.09016393442622951
CIN,2021,OL,25.6345,0.14959241275388277,-0.08283369844635786,8.9,0.09016393442622951
CIN,2021,QB,9.918102,0.14959241275388277,-0.08283369844635786,8.9,0.09016393442622951
CIN,2021,RB,11.15141,0.14959241275388277,-0.08283369844635786,8.9,0.09016393442622951
CIN,2021,WRTE,29.051447,0.14959241275388277,-0.08283369844635786,8.9,0.09016393442622951
CIN,2022,DEF,105.34476,0.13383189286006233,-0.05131204073285747,7.609427609427609,0.0672782874617737
CIN,2022,OL,30.65202,0.13383189286006233,-0.05131204073285747,7.609427609427609,0.0672782874617737
CIN,2022,QB,11.332371,0.13383189286006233,-0.05131204073285747,7.609427609427609,0.0672782874617737
CIN,2022,RB,15.53381,0.13383189286006233,-0.05131204073285747,7.609427609427609,0.0672782874617737
CIN,2022,WRTE,29.623057,0.13383189286006233,-0.05131204073285747,7.609427609427609,0.0672782874617737
CIN,2023,DEF,100.314728,0.020002608711493064,-0.06445501117041201,7.190878378378378,0.07518796992481203
CIN,2023,OL,45.572952,0.020002608711493064,-0.06445501117041201,7.190878378378378,0.07518796992481203
CIN,2023,QB,20.662376,0.020002608711493064,-0.06445501117041201,7.190878378378378,0.07518796992481203
CIN,2023,RB,11.546595,0.020002608711493064,-0.06445501117041201,7.190878378378378,0.07518796992481203
CIN,2023,WRTE,30.735704,0.020002608711493064,-0.06445501117041201,7.190878378378378,0.07518796992481203
CIN,2024,DEF,112.517222,0.16446707917779366,-0.025036040548092643,7.8312101910828025,0.06857142857142857
CIN,2024,OL,46.265682,0.16446707917779366,-0.025036040548092643,7.8312101910828025,0.06857142857142857
CIN,2024,QB,30.499712,0.16446707917779366,-0.025036040548092643,7.8312101910828025,0.06857142857142857
CIN,2024,RB,6.747887,0.16446707917779366,-0.025036040548092643,7.8312101910828025,0.06857142857142857
CIN,2024,WRTE,46.221676,0.16446707917779366,-0.025036040548092643,7.8312101910828025,0.06857142857142857
CLE,2014,DEF,62.560768,-0.04006888247546273,-0.12493791068097224,7.370741482965932,0.058161350844277676
CLE,2014,OL,30.648671,-0.04006888247546273,-0.12493791068097224,7.370741482965932,0.058161350844277676
CLE,2014,QB,2.80798,-0.04006888247546273,-0.12493791068097224,7.370741482965932,0.058161350844277676
CLE,2014,RB,1.529301,-0.04006888247546273,-0.12493791068097224,7.370741482965932,0.058161350844277676
CLE,2014,WRTE,15.455087,-0.04006888247546273,-0.12493791068097224,7.370741482965932,0.058161350844277676
CLE,2015,DEF,73.630463,-0.05622814604308256,-0.10314664160119306,6.915141430948419,0.08006042296072508
CLE,2015,OL,27.241456,-0.05622814604308256,-0.10314664160119306,6.915141430948419,0.08006042296072508
CLE,2015,QB,8.093954,-0.05622814604308256,-0.10314664160119306,6.915141430948419,0.08006042296072508
CLE,2015,RB,1.964338,-0.05622814604308256,-0.10314664160119306,6.915141430948419,0.08006042296072508
CLE,2015,WRTE,19.98512,-0.05622814604308256,-0.10314664160119306,6.915141430948419,0.08006042296072508
CLE,2016,DEF,45.179011,-0.05798368395375978,-0.10081731378406626,6.618279569892473,0.10426540284360189
CLE,2016,OL,20.849784,-0.05798368395375978,-0.10081731378406626,6.618279569892473,0.10426540284360189
CLE,2016,QB,11.022385,-0.05798368395375978,-0.10081731378406626,6.618279569892473,0.10426540284360189
CLE,2016,RB,2.873269,-0.05798368395375978,-0.10081731378406626,6.618279569892473,0.10426540284360189
CLE,2016,WRTE,11.723857,-0.05798368395375978,-0.10081731378406626,6.618279569892473,0.10426540284360189
CLE,2017,DEF,47.387501,-0.2289676938673309,-0.009484173100193394,6.249116607773852,0.08012820512820513
CLE,2017,OL,41.615803,-0.2289676938673309,-0.009484173100193394,6.249116607773852,0.08012820512820513
CLE,2017,QB,2.209957,-0.2289676938673309,-0.009484173100193394,6.249116607773852,0.08012820512820513
CLE,2017,RB,4.470494,-0.2289676938673309,-0.009484173100193394,6.249116607773852,0.08012820512820513
CLE,2017,WRTE,8.453307,-0.2289676938673309,-0.009484173100193394,6.249116607773852,0.08012820512820513
CLE,2018,DEF,62.698387,0.005207015679730608,-0.03535158207012607,7.649910233393178,0.06209150326797386
CLE,2018,OL,34.889282,0.005207015679730608,-0.03535158207012607,7.649910233393178,0.06209150326797386
CLE,2018,QB,24.44236,0.005207015679730608,-0.03535158207012607,7.649910233393178,0.06209150326797386
CLE,2018,RB,5.651728,0.005207015679730608,-0.03535158207012607,7.649910233393178,0.06209150326797386
CLE,2018,WRTE,26.770564,0.005207015679730608,-0.03535158207012607,7.649910233393178,0.06209150326797386
CLE,2019,DEF,86.43129,-0.0225811426797235,-0.05989586220840286,7.44100580270793,0.0706896551724138
CLE,2019,OL,36.723539,-0.0225811426797235,-0.05989586220840286,7.44100580270793,0.0706896551724138
CLE,2019,QB,11.826075,-0.0225811426797235,-0.05989586220840286,7.44100580270793,0.0706896551724138
CLE,2019,RB,3.404034,-0.0225811426797235,-0.05989586220840286,7.44100580270793,0.0706896551724138
CLE,2019,WRTE,42.290347,-0.0225811426797235,-0.05989586220840286,7.44100580270793,0.0706896551724138
CLE,2020,DEF,78.655101,0.1753210910019185,-0.013767229064472773,7.925053533190578,0.04933586337760911
CLE,2020,OL,40.583203,0.1753210910019185,-0.013767229064472773,7.925053533190578,0.04933586337760911
CLE,2020,QB,11.937673,0.1753210910019185,-0.013767229064472773,7.925053533190578,0.04933586337760911
CLE,2020,RB,6.893053,0.1753210910019185,-0.013767229064472773,7.925053533190578,0.04933586337760911
CLE,2020,WRTE,41.354656,0.1753210910019185,-0.013767229064472773,7.925053533190578,0.04933586337760911
CLE,2021,DEF,58.476564,-0.028465931859069833,0.05510163238537037,7.25250501002004,0.08611599297012303
CLE,2021,OL,48.082696,-0.028465931859069833,0.05510163238537037,7.25250501002004,0.08611599297012303
CLE,2021,QB,17.953574,-0.028465931859069833,0.05510163238537037,7.25250501002004,0.08611599297012303
CLE,2021,RB,12.035178,-0.028465931859069833,0.05510163238537037,7.25250501002004,0.08611599297012303
CLE,2021,WRTE,34.510294,-0.028465931859069833,0.05510163238537037,7.25250501002004,0.08611599297012303
CLE,2022,DEF,62.554737,-0.01733822288584777,0.04609237999839871,7.317554240631163,0.07534246575342465
CLE,2022,OL,37.805257,-0.01733822288584777,0.04609237999839871,7.317554240631163,0.07534246575342465
CLE,2022,QB,14.942928,-0.01733822288584777,0.04609237999839871,7.317554240631163,0.07534246575342465
CLE,2022,RB,14.503104,-0.01733822288584777,0.04609237999839871,7.317554240631163,0.07534246575342465
CLE,2022,WRTE,17.785581,-0.01733822288584777,0.04609237999839871,7.317554240631163,0.07534246575342465
CLE,2023,DEF,75.266936,-0.15688164494570303,-0.0924162733199919,6.71859296482412,0.06726457399103139
CLE,2023,OL,35.323162,-0.15688164494570303,-0.0924162733199919,6.71859296482412,0.06726457399103139
CLE,2023,QB,21.3109,-0.15688164494570303,-0.0924162733199919,6.71859296482412,0.06726457399103139
CLE,2023,RB,17.967537,-0.15688164494570303,-0.0924162733199919,6.71859296482412,0.06726457399103139
CLE,2023,WRTE,41.474972,-0.15688164494570303,-0.0924162733199919,6.71859296482412,0.06726457399103139
CLE,2024,DEF,82.011924,-0.2407224007263333,-0.06610243469721952,6.118296529968454,0.0907840440165062
CLE,2024,OL,51.546311,-0.2407224007263333,-0.06610243469721952,6.118296529968454,0.0907840440165062
CLE,2024,QB,30.984856,-0.2407224007263333,-0.06610243469721952,6.118296529968454,0.0907840440165062
CLE,2024,RB,10.339148,-0.2407224007263333,-0.06610243469721952,6.118296529968454,0.0907840440165062
CLE,2024,WRTE,24.96364,-0.2407224007263333,-0.06610243469721952,6.118296529968454,0.0907840440165062
DAL,2014,DEF,46.696878,0.29333868045966377,-0.03948687602114756,8.509554140127388,0.05928853754940711
DAL,2014,OL,21.402763,0.29333868045966377,-0.03948687602114756,8.509554140127388,0.05928853754940711
DAL,2014,QB,12.764666,0.29333868045966377,-0.03948687602114756,8.509554140127388,0.05928853754940711
DAL,2014,RB,2.815945,0.29333868045966377,-0.03948687602114756,8.509554140127388,0.05928853754940711
DAL,2014,WRTE,15.620505,0.29333868045966377,-0.03948687602114756,8.509554140127388,0.05928853754940711
DAL,2015,DEF,62.16761,-0.08223669865124218,-0.024529585250033906,7.0847784200385355,0.058823529411764705
DAL,2015,OL,17.609241,-0.08223669865124218,-0.024529585250033906,7.0847784200385355,0.058823529411764705
DAL,2015,QB,16.983,-0.08223669865124218,-0.024529585250033906,7.0847784200385355,0.058823529411764705
DAL,2015,RB,3.636824,-0.08223669865124218,-0.024529585250033906,7.0847784200385355,0.058823529411764705
DAL,2015,WRTE,19.851095,-0.08223669865124218,-0.024529585250033906,7.0847784200385355,0.058823529411764705
DAL,2016,DEF,59.975411,0.22170878546770517,0.045435149641411036,7.931106471816284,0.0547945205479452
DAL,2016,OL,21.408752,0.22170878546770517,0.045435149641411036,7.931106471816284,0.0547945205479452
DAL,2016,QB,23.926148,0.22170878546770517,0.045435149641411036,7.931106471816284,0.0547945205479452
DAL,2016,RB,9.073966,0.22170878546770517,0.045435149641411036,7.931106471816284,0.0547945205479452
DAL,2016,WRTE,29.704995,0.22170878546770517,0.045435149641411036,7.931106471816284,0.0547945205479452
DAL,2017,DEF,49.671305,-0.06942490074145694,0.06924602669062567,6.857731958762886,0.06095238095238095
DAL,2017,OL,23.737956,-0.06942490074145694,0.06924602669062567,6.857731958762886,0.06095238095238095
DAL,2017,QB,1.782314,-0.06942490074145694,0.06924602669062567,6.857731958762886,0.06095238095238095
DAL,2017,RB,7.879602,-0.06942490074145694,0.06924602669062567,6.857731958762886,0.06095238095238095
DAL,2017,WRTE,42.627731,-0.06942490074145694,0.06924602669062567,6.857731958762886,0.06095238095238095
DAL,2018,DEF,64.470684,0.04108135640833688,-0.009297095914682885,7.5145067698259185,0.09605488850771869
DAL,2018,OL,43.159686,0.04108135640833688,-0.009297095914682885,7.5145067698259185,0.09605488850771869
DAL,2018,QB,1.816903,0.04108135640833688,-0.009297095914682885,7.5145067698259185,0.09605488850771869
DAL,2018,RB,7.705768,0.04108135640833688,-0.009297095914682885,7.5145067698259185,0.09605488850771869
DAL,2018,WRTE,20.184201,0.04108135640833688,-0.009297095914682885,7.5145067698259185,0.09605488850771869
DAL,2019,DEF,72.641531,0.20038403252492423,0.02924807251585982,8.510416666666666,0.037096774193548385
DAL,2019,OL,52.928659,0.20038403252492423,0.02924807251585982,8.510416666666666,0.037096774193548385
DAL,2019,QB,2.903516,0.20038403252492423,0.02924807251585982,8.510416666666666,0.037096774193548385
DAL,2019,RB,7.258235,0.20038403252492423,0.02924807251585982,8.510416666666666,0.037096774193548385
DAL,2019,WRTE,29.311162,0.20038403252492423,0.02924807251585982,8.510416666666666,0.037096774193548385
DAL,2020,DEF,61.442533,-0.019839230962084616,-0.044153403480445254,7.311183144246353,0.06442166910688141
DAL,2020,OL,27.902811,-0.019839230962084616,-0.044153403480445254,7.311183144246353,0.06442166910688141
DAL,2020,QB,35.728728,-0.019839230962084616,-0.044153403480445254,7.311183144246353,0.06442166910688141
DAL,2020,RB,12.355915,-0.019839230962084616,-0.044153403480445254,7.311183144246353,0.06442166910688141
DAL,2020,WRTE,24.703222,-0.019839230962084616,-0.044153403480445254,7.311183144246353,0.06442166910688141
DAL,2021,DEF,71.505555,0.17840452974314308,-0.04697262586006774,7.791208791208791,0.04852941176470588
DAL,2021,OL,33.054614,0.17840452974314308,-0.04697262586006774,7.791208791208791,0.04852941176470588
DAL,2021,QB,19.1356,0.17840452974314308,-0.04697262586006774,7.791208791208791,0.04852941176470588
DAL,2021,RB,9.421449,0.17840452974314308,-0.04697262586006774,7.791208791208791,0.04852941176470588
DAL,2021,WRTE,41.786978,0.17840452974314308,-0.04697262586006774,7.791208791208791,0.04852941176470588
DAL,2022,DEF,67.668548,0.05443613804839818,-0.02282210818053752,7.176146788990826,0.04631217838765009
DAL,2022,OL,41.380342,0.05443613804839818,-0.02282210818053752,7.176146788990826,0.04631217838765009
DAL,2022,QB,21.325834,0.05443613804839818,-0.02282210818053752,7.176146788990826,0.04631217838765009
DAL,2022,RB,20.945082,0.05443613804839818,-0.02282210818053752,7.176146788990826,0.04631217838765009
DAL,2022,WRTE,26.937689,0.05443613804839818,-0.02282210818053752,7.176146788990826,0.04631217838765009
DAL,2023,DEF,94.717121,0.17829987315067788,-0.011773615204048944,7.702479338842975,0.06116207951070336
DAL,2023,OL,35.528357,0.17829987315067788,-0.011773615204048944,7.702479338842975,0.06116207951070336
DAL,2023,QB,29.897647,0.17829987315067788,-0.011773615204048944,7.702479338842975,0.06116207951070336
DAL,2023,RB,12.991331,0.17829987315067788,-0.011773615204048944,7.702479338842975,0.06116207951070336
DAL,2023,WRTE,25.070479,0.17829987315067788,-0.011773615204048944,7.702479338842975,0.06116207951070336
DAL,2024,DEF,84.677586,-0.06841075652816798,-0.12058410990121417,6.578778135048232,0.056296296296296296
DAL,2024,OL,35.113401,-0.06841075652816798,-0.12058410990121417,6.578778135048232,0.056296296296296296
DAL,2024,QB,52.856419,-0.06841075652816798,-0.12058410990121417,6.578778135048232,0.056296296296296296
DAL,2024,RB,3.800243,-0.06841075652816798,-0.12058410990121417,6.578778135048232,0.056296296296296296
DAL,2024,WRTE,28.370811,-0.06841075652816798,-0.12058410990121417,6.578778135048232,0.056296296296296296
DEN,2014,DEF,54.497991,0.19646020545834397,-0.06179216124590833,7.925373134328358,0.027243589743589744
DEN,2014,OL,25.225932,0.19646020545834397,-0.06179216124590833,7.925373134328358,0.027243589743589744
DEN,2014,QB,18.629094,0.19646020545834397,-0.06179216124590833,7.925373134328358,0.027243589743589744
DEN,2014,RB,2.748063,0.19646020545834397,-0.06179216124590833,7.925373134328358,0.027243589743589744
DEN,2014,WRTE,22.440454,0.19646020545834397,-0.06179216124590833,7.925373134328358,0.027243589743589744
DEN,2015,DEF,58.956946,-0.0416256905369438,-0.1094385394518335,6.9801324503311255,0.06046511627906977
DEN,2015,OL,25.23114,-0.0416256905369438,-0.1094385394518335,6.9801324503311255,0.06046511627906977
DEN,2015,QB,19.067139,-0.0416256905369438,-0.1094385394518335,6.9801324503311255,0.06046511627906977
DEN,2015,RB,2.115642,-0.0416256905369438,-0.1094385394518335,6.9801324503311255,0.06046511627906977
DEN,2015,WRTE,31.067217,-0.0416256905369438,-0.1094385394518335,6.9801324503311255,0.06046511627906977
DEN,2016,DEF,77.818828,0.025453753662397785,-0.16427453202331394,7.039568345323741,0.06557377049180328
DEN,2016,OL,14.289846,0.025453753662397785,-0.16427453202331394,7.039568345323741,0.06557377049180328
DEN,2016,QB,2.261161,0.025453753662397785,-0.16427453202331394,7.039568345323741,0.06557377049180328
DEN,2016,RB,7.652724,0.025453753662397785,-0.16427453202331394,7.039568345323741,0.06557377049180328
DEN,2016,WRTE,28.633986,0.025453753662397785,-0.16427453202331394,7.039568345323741,0.06557377049180328
DEN,2017,DEF,83.945823,-0.14547051565994273,-0.0805779325066546,6.656987295825771,0.08414239482200647
DEN,2017,OL,23.704519,-0.14547051565994273,-0.0805779325066546,6.656987295825771,0.08414239482200647
DEN,2017,QB,3.920973,-0.14547051565994273,-0.0805779325066546,6.656987295825771,0.08414239482200647
DEN,2017,RB,6.090264,-0.14547051565994273,-0.0805779325066546,6.656987295825771,0.08414239482200647
DEN,2017,WRTE,29.886686,-0.14547051565994273,-0.0805779325066546,6.656987295825771,0.08414239482200647
DEN,2018,DEF,87.051083,-0.023616631715157235,-0.003180290209528124,6.968085106382978,0.05466237942122187
DEN,2018,OL,27.68534,-0.023616631715157235,-0.003180290209528124,6.968085106382978,0.05466237942122187
DEN,2018,QB,15.706,-0.023616631715157235,-0.003180290209528124,6.968085106382978,0.05466237942122187
DEN,2018,RB,1.963621,-0.023616631715157235,-0.003180290209528124,6.968085106382978,0.05466237942122187
DEN,2018,WRTE,17.491722,-0.023616631715157235,-0.003180290209528124,6.968085106382978,0.05466237942122187
DEN,2019,DEF,90.415671,-0.051984112551296,-0.07908182002809071,7.070686070686071,0.07522935779816514
DEN,2019,OL,26.251247,-0.051984112551296,-0.07908182002809071,7.070686070686071,0.07522935779816514
DEN,2019,QB,6.936162,-0.051984112551296,-0.07908182002809071,7.070686070686071,0.07522935779816514
DEN,2019,RB,4.939853,-0.051984112551296,-0.07908182002809071,7.070686070686071,0.07522935779816514
DEN,2019,WRTE,11.838496,-0.051984112551296,-0.07908182002809071,7.070686070686071,0.07522935779816514
DEN,2020,DEF,110.967147,-0.10656937468961772,-0.08511208230281914,6.891181988742964,0.05442176870748299
DEN,2020,OL,24.536776,-0.10656937468961772,-0.08511208230281914,6.891181988742964,0.05442176870748299
DEN,2020,QB,3.938956,-0.10656937468961772,-0.08511208230281914,6.891181988742964,0.05442176870748299
DEN,2020,RB,9.02562,-0.10656937468961772,-0.08511208230281914,6.891181988742964,0.05442176870748299
DEN,2020,WRTE,16.455887,-0.10656937468961772,-0.08511208230281914,6.891181988742964,0.05442176870748299
DEN,2021,DEF,75.71643,0.07522819245224513,-0.07557519777230692,7.458413926499033,0.06884681583476764
DEN,2021,OL,27.755031,0.07522819245224513,-0.07557519777230692,7.458413926499033,0.06884681583476764
DEN,2021,QB,7.063475,0.07522819245224513,-0.07557519777230692,7.458413926499033,0.06884681583476764
DEN,2021,RB,12.823198,0.07522819245224513,-0.07557519777230692,7.458413926499033,0.06884681583476764
DEN,2021,WRTE,21.032452,0.07522819245224513,-0.07557519777230692,7.458413926499033,0.06884681583476764
DEN,2022,DEF,77.480617,-0.13591933405627815,-0.08397147208811825,7.406654343807763,0.09936908517350158
DEN,2022,OL,43.074703,-0.13591933405627815,-0.08397147208811825,7.406654343807763,0.09936908517350158
